Class,Method,Parameter Names,Observed Arg Types,Observed Return Type,Source Code,Comments
Mail::Address,encoded,"","",String,"    def encoded
      format :encode
    end
",""
Mail::Address,decoded,"","",String,"    def decoded
      format :decode
    end
",""
Mail::Address,group,"","",String,"    def group
      @data && @data.group
    end
",""
Mail::Address,parse,value,"value => (Mail::Parsers::AddressListsParser::AddressStruct or String)
",Mail::Parsers::AddressListsParser::AddressStruct,"    def parse(value = nil)
      @parsed = true
      @data = nil

      case value
      when Mail::Parsers::AddressListsParser::AddressStruct
        @data = value
      when String
        unless Utilities.blank?(value)
          address_list = Mail::Parsers::AddressListsParser.parse(value)
          @data = address_list.addresses.first
        end
      end
    end
",""
Mail::Address,strip_all_comments,string,"string => String
",String,"    def strip_all_comments(string)
      unless Utilities.blank?(comments)
        comments.each do |comment|
          string = string.gsub(""(#{comment})"", Constants::EMPTY)
        end
      end
      string.strip
    end
",""
Mail::Address,strip_domain_comments,value,"value => String
",String,"    def strip_domain_comments(value)
      unless Utilities.blank?(comments)
        comments.each do |comment|
          if @data.domain && @data.domain.include?(""(#{comment})"")
            value = value.gsub(""(#{comment})"", Constants::EMPTY)
          end
        end
      end
      value.to_s.strip
    end
",""
Mail::Address,get_display_name,"","",String,"    def get_display_name
      if @data && @data.display_name
        str = strip_all_comments(@data.display_name.to_s)
      elsif @data && @data.comments && @data.domain
        str = strip_domain_comments(format_comments)
      end
      str unless Utilities.blank?(str)
    end
",""
Mail::Address,get_name,"","",String,"    def get_name
      if display_name
        str = display_name
      elsif comments
        str = ""(#{comments.join(Constants::SPACE).squeeze(Constants::SPACE)})""
      end

      Utilities.unparen(str) unless Utilities.blank?(str)
    end
",""
Mail::Address,format_comments,"","",String,"    def format_comments
      if comments
        comment_text = comments.map {|c| Utilities.escape_paren(c) }.join(Constants::SPACE).squeeze(Constants::SPACE)
        @format_comments ||= ""(#{comment_text})""
      else
        nil
      end
    end
",""
Mail::Address,get_local,"","",String,"    def get_local
      @data && @data.local
    end
",""
Mail::Address,get_domain,"","",String,"    def get_domain
      @data && @data.domain
    end
",""
Mail::Address,get_comments,"","",(Array<%bot> or Array<String>),"    def get_comments
      @data && @data.comments
    end
",""
Mail::ReceivedElement,initialize,string,"string => String
",String,"    def initialize(string)
      if Utilities.blank? string
        @date_time = nil
        @info = nil
      else
        received = Mail::Parsers::ReceivedParser.parse(string)
        @date_time = datetime_for(received)
        @info = received.info
      end
    end
",""
Mail::ReceivedElement,datetime_for,received,"received => Mail::Parsers::ReceivedParser::ReceivedStruct
",DateTime,"      def datetime_for(received)
        ::DateTime.parse(""#{received.date} #{received.time}"")
      rescue ArgumentError => e
        raise e unless e.message == 'invalid date'
        warn ""WARNING: Invalid date field for received element (#{received.date} #{received.time}): #{e.class}: #{e.message}""
        nil
      end
",""
Mail::UnstructuredField,initialize,"name, value, charset","name => String
value => (Array<String> or Hash<Symbol, String> or Integer or Mail::SubjectField or String)
charset => String
",(Encoding or String),"    def initialize(name, value, charset = nil)
      if value.is_a?(Array)
        # Probably has arrived here from a failed parse of an AddressList Field
        value = value.join(', ')

      # Mark UTF-8 strings parsed from ASCII-8BIT
      elsif value.respond_to?(:force_encoding) && value.encoding == Encoding::ASCII_8BIT
        utf8 = value.dup.force_encoding(Encoding::UTF_8)
        value = utf8 if utf8.valid_encoding?
      end

      charset ||=
        if value.respond_to?(:encoding)
          value.encoding
        elsif RUBY_VERSION < '1.9'
          $KCODE
        end

      super name, value.to_s, charset
    end
",""
Mail::UnstructuredField,parse,"","",Mail::UnstructuredField,"    def parse
      self
    end
","# An unstructured field does not parse
"
Mail::UnstructuredField,do_encode,"","",String,"    def do_encode
      if value && !value.empty?
        ""#{wrapped_value}\r\n""
      else
        ''
      end
    end
",""
Mail::UnstructuredField,do_decode,"","",String,"    def do_decode
      Utilities.blank?(value) ? nil : Encodings.decode_encode(value, :decode)
    end
",""
Mail::UnstructuredField,wrapped_value,"","",String,"    def wrapped_value # :nodoc:
      wrap_lines(name, fold(""#{name}: "".length))
    end
","# 2.2.3. Long Header Fields
#
#  Each header field is logically a single line of characters comprising
#  the field name, the colon, and the field body.  For convenience
#  however, and to deal with the 998/78 character limitations per line,
#  the field body portion of a header field can be split into a multiple
#  line representation; this is called ""folding"".  The general rule is
#  that wherever this standard allows for folding white space (not
#  simply WSP characters), a CRLF may be inserted before any WSP.  For
#  example, the header field:
#
#          Subject: This is a test
#
#  can be represented as:
#
#          Subject: This
#           is a test
#
#  Note: Though structured field bodies are defined in such a way that
#  folding can take place between many of the lexical tokens (and even
#  within some of the lexical tokens), folding SHOULD be limited to
#  placing the CRLF at higher-level syntactic breaks.  For instance, if
#  a field body is defined as comma-separated values, it is recommended
#  that folding occur after the comma separating the structured items in
#  preference to other places where the field could be folded, even if
#  it is allowed elsewhere.
"
Mail::UnstructuredField,wrap_lines,"name, folded_lines","name => String
folded_lines => (Array<%bot> or Array<String>)
",String,"    def wrap_lines(name, folded_lines)
      result = [""#{name}: #{folded_lines.shift}""]
      result.concat(folded_lines)
      result.join(""\r\n\s"")
    end
","# 6.2. Display of 'encoded-word's
#
#  When displaying a particular header field that contains multiple
#  'encoded-word's, any 'linear-white-space' that separates a pair of
#  adjacent 'encoded-word's is ignored.  (This is to allow the use of
#  multiple 'encoded-word's to represent long strings of unencoded text,
#  without having to separate 'encoded-word's where spaces occur in the
#  unencoded text.)
"
Mail::UnstructuredField,fold,prepend,"prepend => Integer
",(Array<%bot> or Array<String>),"    def fold(prepend = 0) # :nodoc:
      encoding       = normalized_encoding
      decoded_string = decoded.to_s
      should_encode  = !decoded_string.ascii_only?
      if should_encode
        first = true
        words = decoded_string.split(/[ \t]/).map do |word|
          if first
            first = !first
          else
            word = "" #{word}""
          end
          if !word.ascii_only?
            word
          else
            word.scan(/.{7}|.+$/)
          end
        end.flatten
      else
        words = decoded_string.split(/[ \t]/)
      end

      folded_lines   = []
      while !words.empty?
        limit = 78 - prepend
        limit = limit - 7 - encoding.length if should_encode
        line = String.new
        first_word = true
        while !words.empty?
          break unless word = words.first.dup

          # Convert on 1.9+ only since we aren't sure of the current
          # charset encoding on 1.8. We'd need to track internal/external
          # charset on each field.
          if charset && word.respond_to?(:encoding)
            word = Encodings.transcode_charset(word, word.encoding, charset)
          end

          word = encode(word) if should_encode
          word = encode_crlf(word)
          # Skip to next line if we're going to go past the limit
          # Unless this is the first word, in which case we're going to add it anyway
          # Note: This means that a word that's longer than 998 characters is going to break the spec. Please fix if this is a problem for you.
          # (The fix, it seems, would be to use encoded-word encoding on it, because that way you can break it across multiple lines and
          # the linebreak will be ignored)
          break if !line.empty? && (line.length + word.length + 1 > limit)
          # Remove the word from the queue ...
          words.shift
          # Add word separator
          if first_word
            first_word = false
          else
            line << "" "" if !should_encode
          end

          # ... add it in encoded form to the current line
          line << word
        end
        # Encode the line if necessary
        line = ""=?#{encoding}?Q?#{line}?="" if should_encode
        # Add the line to the output and reset the prepend
        folded_lines << line
        prepend = 0
      end
      folded_lines
    end
",""
Mail::UnstructuredField,encode,value,"value => String
",String,"    def encode(value)
      value = [value].pack(Constants::CAPITAL_M).gsub(Constants::EQUAL_LF, Constants::EMPTY)
      value.gsub!(/""/,  '=22')
      value.gsub!(/\(/, '=28')
      value.gsub!(/\)/, '=29')
      value.gsub!(/\?/, '=3F')
      value.gsub!(/_/,  '=5F')
      value.gsub!(/ /,  '_')
      value
    end
",""
Mail::UnstructuredField,encode_crlf,value,"value => String
",String,"    def encode_crlf(value)
      value.gsub!(Constants::CR, Constants::CR_ENCODED)
      value.gsub!(Constants::LF, Constants::LF_ENCODED)
      value
    end
",""
Mail::UnstructuredField,normalized_encoding,"","",String,"    def normalized_encoding
      encoding = charset.to_s.upcase.gsub('_', '-')
      encoding = 'UTF-8' if encoding == 'UTF8' # Ruby 1.8.x and $KCODE == 'u'
      encoding
    end
",""
Mail::ReferencesField,initialize,"value, charset","value => (Array<String> or String)
charset => String
",String,"    def initialize(value = nil, charset = nil)
      value = value.join(""\r\n\s"") if value.is_a?(Array)
      super value, charset
    end
",""
Mail::ContentIdField,initialize,"value, charset","value => String
charset => String
",String,"    def initialize(value = nil, charset = nil)
      value = Mail::Utilities.generate_message_id if Utilities.blank?(value)
      super value, charset
    end
",""
Mail::ContentIdField,element,"","",Mail::MessageIdsElement,"    def element
      @element ||= Mail::MessageIdsElement.new(value)
    end
",""
Mail::ContentIdField,content_id,"","",String,"    def content_id
      element.message_id
    end
",""
Mail::ContentIdField,do_decode,"","",String,"      def do_decode
        ""<#{content_id}>""
      end
",""
Mail::ContentIdField,do_encode,"","",String,"      def do_encode
        ""#{name}: #{do_decode}\r\n""
      end
",""
Mail::ReturnPathField,initialize,"value, charset","value => String
charset => String
",String,"    def initialize(value = nil, charset = nil)
      if value == '<>'
        super nil, charset
      else
        super
      end
    end
",""
Mail::ReturnPathField,default,"","",String,"    def default
      address
    end
",""
Mail::ReturnPathField,do_encode,"","",String,"      def do_encode
        ""#{name}: <#{address}>\r\n""
      end
",""
Mail::AddressContainer,initialize,"field, list","field => (Mail::BccField or Mail::CcField or Mail::FromField or Mail::ReplyToField or Mail::ResentBccField or Mail::ResentCcField or Mail::ResentFromField or Mail::ResentSenderField or Mail::ResentToField or Mail::ReturnPathField or Mail::SenderField or Mail::ToField)
list => (Array<%bot> or Array<Mail::Address> or Array<String>)
",(Array<%bot> or Array<Mail::Address> or Array<String>),"    def initialize(field, list = nil)
      @field = field
      super list if list
    end
",""
Mail::AddressContainer,<<,address,"address => String
",String,"    def <<(address)
      @field << address
    end
",""
Mail::CommonAddressField,initialize,"value, charset","value => (Array<String> or String)
charset => String
",String,"    def initialize(value = nil, charset = nil)
      super encode_if_needed(value, charset), charset
    end
",""
Mail::CommonAddressField,element,"","",Mail::AddressList,"    def element # :nodoc:
      @element ||= AddressList.new(value)
    end
",""
Mail::CommonAddressField,each,"","",Array<Mail::Address>,"    def each
      element.addresses.each do |address|
        yield(address)
      end
    end
","# Allows you to iterate through each address object in the address_list
"
Mail::CommonAddressField,default,"","",Array<String>,"    def default
      addresses
    end
",""
Mail::CommonAddressField,address,"","",String,"    def address
      addresses.first
    end
",""
Mail::CommonAddressField,addresses,"","",(Array<%bot> or Array<String>),"    def addresses
      list = element.addresses.map { |a| a.address }
      Mail::AddressContainer.new(self, list)
    end
","# Returns the address string of all the addresses in the address list
"
Mail::CommonAddressField,formatted,"","",Array<String>,"    def formatted
      list = element.addresses.map { |a| a.format }
      Mail::AddressContainer.new(self, list)
    end
","# Returns the formatted string of all the addresses in the address list
"
Mail::CommonAddressField,display_names,"","",Array<String>,"    def display_names
      list = element.addresses.map { |a| a.display_name }
      Mail::AddressContainer.new(self, list)
    end
","# Returns the display name of all the addresses in the address list
"
Mail::CommonAddressField,addrs,"","",Array<Mail::Address>,"    def addrs
      list = element.addresses
      Mail::AddressContainer.new(self, list)
    end
","# Returns the actual address objects in the address list
"
Mail::CommonAddressField,groups,"","","(Hash<%bot, %bot> or Hash<String, Array<Mail::Address>>)","    def groups
      element.addresses_grouped_by_group
    end
","# Returns a hash of group name => address strings for the address list
"
Mail::CommonAddressField,group_addresses,"","",(Array<%bot> or Array<String>),"    def group_addresses
      decoded_group_addresses
    end
","# Returns the addresses that are part of groups
"
Mail::CommonAddressField,decoded_group_addresses,"","",(Array<%bot> or Array<String>),"    def decoded_group_addresses
      groups.map { |k,v| v.map { |a| a.decoded } }.flatten
    end
","# Returns a list of decoded group addresses
"
Mail::CommonAddressField,encoded_group_addresses,"","",(Array<%bot> or Array<String>),"    def encoded_group_addresses
      groups.map { |k,v| v.map { |a| a.encoded } }.flatten
    end
","# Returns a list of encoded group addresses
"
Mail::CommonAddressField,group_names,"","",Array<String>,"    def group_names # :nodoc:
      element.group_names
    end
","# Returns the name of all the groups in a string
"
Mail::CommonAddressField,<<,val,"val => String
",String,"    def <<(val)
      case
      when val.nil?
        raise ArgumentError, ""Need to pass an address to <<""
      when Utilities.blank?(val)
        self
      else
        self.value = [self.value, encode_if_needed(val)].reject { |a| Utilities.blank?(a) }.join("", "")
      end
    end
",""
Mail::CommonAddressField,do_encode,"","",String,"      def do_encode
        return '' if Utilities.blank?(value)
        address_array = element.addresses.reject { |a| encoded_group_addresses.include?(a.encoded) }.compact.map { |a| a.encoded }
        address_text  = address_array.join("", \r\n\s"")
        group_array = groups.map { |k,v| ""#{k}: #{v.map { |a| a.encoded }.join("", \r\n\s"")};"" }
        group_text  = group_array.join("" \r\n\s"")
        return_array = [address_text, group_text].reject { |a| Utilities.blank?(a) }
        ""#{name}: #{return_array.join("", \r\n\s"")}\r\n""
      end
",""
Mail::CommonAddressField,do_decode,"","",String,"      def do_decode
        return nil if Utilities.blank?(value)
        address_array = element.addresses.reject { |a| decoded_group_addresses.include?(a.decoded) }.map { |a| a.decoded }
        address_text  = address_array.join("", "")
        group_array = groups.map { |k,v| ""#{k}: #{v.map { |a| a.decoded }.join("", "")};"" }
        group_text  = group_array.join("" "")
        return_array = [address_text, group_text].reject { |a| Utilities.blank?(a) }
        return_array.join("", "")
      end
",""
Mail::SenderField,default,"","",String,"    def default
      address
    end
",""
Mail::SenderField,addresses,"","",Array<String>,"    def addresses
      Array(super.first)
    end
",""
Mail::ContentDispositionField,initialize,"value, charset","value => String
charset => String
",String,"    def initialize(value = nil, charset = nil)
      super ensure_filename_quoted(value), charset
    end
",""
Mail::ContentDispositionField,element,"","",Mail::ContentDispositionElement,"    def element
      @element ||= Mail::ContentDispositionElement.new(value)
    end
",""
Mail::ContentDispositionField,disposition_type,"","",String,"    def disposition_type
      element.disposition_type
    end
",""
Mail::ContentDispositionField,parameters,"","","(Hash<%bot, %bot> or Hash<String, String>)","    def parameters
      @parameters = ParameterHash.new
      element.parameters.each { |p| @parameters.merge!(p) } unless element.parameters.nil?
      @parameters
    end
",""
Mail::ContentDispositionField,filename,"","",String,"    def filename
      @filename ||= parameters['filename'] || parameters['name']
    end
",""
Mail::ContentDispositionField,encoded,"","",String,"    def encoded
      p = "";\r\n\s#{parameters.encoded}"" if parameters.length > 0
      ""#{name}: #{disposition_type}#{p}\r\n""
    end
",""
Mail::ContentDispositionField,decoded,"","",String,"    def decoded
      p = ""; #{parameters.decoded}"" if parameters.length > 0
      ""#{disposition_type}#{p}""
    end
",""
Mail::KeywordsField,element,"","",Mail::PhraseList,"    def element
      @element ||= PhraseList.new(value)
    end
",""
Mail::KeywordsField,keywords,"","",Array<String>,"    def keywords
      element.phrases
    end
",""
Mail::KeywordsField,default,"","",Array<String>,"    def default
      keywords
    end
",""
Mail::KeywordsField,do_decode,"","",String,"      def do_decode
        keywords.join(', ')
      end
",""
Mail::KeywordsField,do_encode,"","",String,"      def do_encode
        ""#{name}: #{keywords.join("",\r\n "")}\r\n""
      end
",""
Mail::BccField,initialize,"value, charset","value => (Array<String> or String)
charset => String
",false,"    def initialize(value = nil, charset = nil)
      super
      self.include_in_headers = false
    end
",""
Mail::BccField,encoded,"","",String,"    def encoded
      if include_in_headers
        super
      else
        ''
      end
    end
","# Bcc field should not be :encoded by default
"
Mail::ContentLocationField,element,"","",Mail::ContentLocationElement,"    def element
      @element ||= Mail::ContentLocationElement.new(value)
    end
",""
Mail::ContentLocationField,location,"","",String,"    def location
      element.location
    end
",""
Mail::ContentLocationField,encoded,"","",String,"    def encoded
      ""#{name}: #{location}\r\n""
    end
",""
Mail::ContentLocationField,decoded,"","",String,"    def decoded
      location
    end
",""
Mail::InReplyToField,initialize,"value, charset","value => (Array<String> or String)
charset => String
",String,"    def initialize(value = nil, charset = nil)
      if value.is_a?(Array)
        super value.join(""\r\n\s""), charset
      else
        super
      end
    end
",""
Mail::ParameterHash,[],key_name,"key_name => (String or Symbol)
",String,"    def [](key_name)
      key_pattern = Regexp.escape(key_name.to_s)
      pairs = []
      exact = nil

      each do |k,v|
        if k =~ /^#{key_pattern}(\*|$)/i
          if $1 == Constants::ASTERISK
            pairs << [k, v]
          else
            exact = k
          end
        end
      end

      if pairs.empty? # Just dealing with a single value pair
        super(exact || key_name)
      else # Dealing with a multiple value pair or a single encoded value pair
        string = pairs.sort { |a,b| a.first.to_s <=> b.first.to_s }.map { |v| v.last }.join('')
        if mt = string.match(/([\w\-]+)?'(\w\w)?'(.*)/)
          string = mt[3]
          encoding = mt[1]
        else
          encoding = nil
        end
        Mail::Encodings.param_decode(string, encoding)
      end
    end
",""
Mail::ParameterHash,encoded,"","",String,"    def encoded
      map.sort_by { |a| a.first.to_s }.map! do |key_name, value|
        unless value.ascii_only?
          value = Mail::Encodings.param_encode(value)
          key_name = ""#{key_name}*""
        end
        %Q{#{key_name}=#{Utilities.quote_token(value)}}
      end.join("";\r\n\s"")
    end
",""
Mail::ParameterHash,decoded,"","",String,"    def decoded
      map.sort_by { |a| a.first.to_s }.map! do |key_name, value|
        %Q{#{key_name}=#{Utilities.quote_token(value)}}
      end.join(""; "")
    end
",""
Mail::ReceivedField,element,"","",Mail::ReceivedElement,"    def element
      @element ||= Mail::ReceivedElement.new(value)
    end
",""
Mail::ReceivedField,date_time,"","",DateTime,"    def date_time
      @datetime ||= element.date_time
    end
",""
Mail::ReceivedField,info,"","",String,"    def info
      element.info
    end
",""
Mail::ReceivedField,formatted_date,"","",String,"    def formatted_date
      if date_time.respond_to? :strftime and date_time.respond_to? :zone
        date_time.strftime(""%a, %d %b %Y %H:%M:%S "") + date_time.zone.delete(':')
      end
    end
",""
Mail::ReceivedField,do_encode,"","",String,"      def do_encode
        if Utilities.blank?(value)
          ""#{name}: \r\n""
        else
          ""#{name}: #{info}; #{formatted_date}\r\n""
        end
      end
",""
Mail::ReceivedField,do_decode,"","",String,"      def do_decode
        if Utilities.blank?(value)
          """"
        else
          ""#{info}; #{formatted_date}""
        end
      end
",""
Mail::MimeVersionField,initialize,"value, charset","value => String
charset => String
",String,"    def initialize(value = nil, charset = nil)
      value = '1.0' if Utilities.blank?(value)
      super value, charset
    end
",""
Mail::MimeVersionField,element,"","",Mail::MimeVersionElement,"    def element
      @element ||= Mail::MimeVersionElement.new(value)
    end
",""
Mail::MimeVersionField,version,"","",String,"    def version
      ""#{element.major}.#{element.minor}""
    end
",""
Mail::MimeVersionField,major,"","",Integer,"    def major
      element.major.to_i
    end
",""
Mail::MimeVersionField,minor,"","",Integer,"    def minor
      element.minor.to_i
    end
",""
Mail::MimeVersionField,encoded,"","",String,"    def encoded
      ""#{name}: #{version}\r\n""
    end
",""
Mail::MimeVersionField,decoded,"","",String,"    def decoded
      version
    end
",""
Mail::MessageIdField,initialize,"value, charset","value => String
charset => String
",String,"    def initialize(value = nil, charset = nil)
      value = Mail::Utilities.generate_message_id if Utilities.blank?(value)
      super value, charset
    end
",""
Mail::MessageIdField,message_ids,"","",Array<String>,"    def message_ids
      [message_id]
    end
",""
Mail::OptionalField,do_encode,"","",String,"      def do_encode
        ""#{wrapped_value}\r\n""
      end
",""
Mail::NamedStructuredField,initialize,"value, charset","value => (Array<(Hash<String, String> or String)> or Array<(Hash<Symbol, String> or String)> or Class or String)
charset => String
",String,"    def initialize(value = nil, charset = nil)
      super self.class::NAME, value, charset
    end
",""
Mail::NamedUnstructuredField,initialize,"value, charset","value => (Mail::SubjectField or String)
charset => String
",(Encoding or String),"    def initialize(value = nil, charset = nil)
      super self.class::NAME, value, charset
    end
",""
Mail::CommonField,initialize,"name, value, charset","name => String
value => (Array<(Hash<String, String> or String)> or Array<(Hash<Symbol, String> or String)> or Class or String)
charset => (Encoding or String)
",(Encoding or String),"    def initialize(name = nil, value = nil, charset = nil)
      @errors = []

      self.name = name
      self.value = value
      self.charset = charset || 'utf-8'
    end
",""
Mail::CommonField,singular?,"","",(false or true),"    def singular?
      self.class.singular?
    end
",""
Mail::CommonField,value=,value,"value => (Array<(Hash<String, String> or String)> or Array<(Hash<Symbol, String> or String)> or Class or String)
",(Mail::StructuredField or Mail::UnstructuredField),"    def value=(value)
      @element = nil
      @value = value.is_a?(Array) ? value : value.to_s
      parse
    end
",""
Mail::CommonField,parse,"","",Mail::StructuredField,"    def parse
      tap(&:element)
    end
",""
Mail::CommonField,element,"","",nil,"    def element
      nil
    end
",""
Mail::CommonField,to_s,"","",String,"    def to_s
      decoded.to_s
    end
",""
Mail::CommonField,default,"","",String,"    def default
      decoded
    end
",""
Mail::CommonField,decoded,"","",String,"    def decoded
      do_decode
    end
",""
Mail::CommonField,encoded,"","",String,"    def encoded
      do_encode
    end
",""
Mail::CommonField,ensure_filename_quoted,value,"value => (Array<(Hash<String, String> or String)> or Array<(Hash<Symbol, String> or String)> or String)
","(Array<(Hash<String, String> or String)> or Array<(Hash<Symbol, String> or String)> or String)","    def ensure_filename_quoted(value)
      if value.is_a?(String)
        value.sub FILENAME_RE, '\1=""\2""'
      else
        value
      end
    end
",""
Mail::CommonMessageIdField,element,"","",Mail::MessageIdsElement,"    def element
      @element ||= Mail::MessageIdsElement.new(value)
    end
",""
Mail::CommonMessageIdField,message_id,"","",String,"    def message_id
      element.message_id
    end
",""
Mail::CommonMessageIdField,message_ids,"","",(Array<%bot> or Array<String>),"    def message_ids
      element.message_ids
    end
",""
Mail::CommonMessageIdField,default,"","",(Array<%bot> or Array<String> or String),"    def default
      ids = message_ids
      ids.one? ? ids.first : ids
    end
",""
Mail::CommonMessageIdField,to_s,"","",String,"    def to_s
      decoded.to_s
    end
",""
Mail::CommonMessageIdField,do_encode,"","",String,"      def do_encode
        %Q{#{name}: #{formatted_message_ids(""\r\n "")}\r\n}
      end
",""
Mail::CommonMessageIdField,do_decode,"","",String,"      def do_decode
        formatted_message_ids
      end
",""
Mail::CommonMessageIdField,formatted_message_ids,join,"join => String
",String,"      def formatted_message_ids(join = ' ')
        message_ids.map { |m| ""<#{m}>"" }.join(join) if message_ids.any?
      end
",""
Mail::ContentTransferEncodingField,initialize,"value, charset","value => (Class or String)
charset => String
",String,"    def initialize(value = nil, charset = nil)
      super self.class.normalize_content_transfer_encoding(value), charset
    end
",""
Mail::ContentTransferEncodingField,element,"","",Mail::ContentTransferEncodingElement,"    def element
      @element ||= Mail::ContentTransferEncodingElement.new(value)
    end
",""
Mail::ContentTransferEncodingField,encoding,"","",String,"    def encoding
      element.encoding
    end
",""
Mail::ContentTransferEncodingField,do_encode,"","",String,"      def do_encode
        ""#{name}: #{encoding}\r\n""
      end
",""
Mail::ContentTransferEncodingField,do_decode,"","",String,"      def do_decode
        encoding
      end
",""
[s]Mail::ContentTypeField,singular?,"","",true,"      def singular?
        true
      end
",""
[s]Mail::ContentTypeField,with_boundary,type,"type => String
",Mail::ContentTypeField,"      def with_boundary(type)
        new ""#{type}; boundary=#{generate_boundary}""
      end
",""
[s]Mail::ContentTypeField,generate_boundary,"","",String,"      def generate_boundary
        ""--==_mimepart_#{Mail.random_tag}""
      end
",""
Mail::ContentTypeField,initialize,"value, charset","value => (Array<(Hash<String, String> or String)> or Array<(Hash<Symbol, String> or String)> or String)
charset => String
",String,"    def initialize(value = nil, charset = nil)
      if value.is_a? Array
        @main_type = value[0]
        @sub_type = value[1]
        @parameters = ParameterHash.new.merge!(value.last)
      else
        @main_type = nil
        @sub_type = nil
        value = value.to_s
      end

      super ensure_filename_quoted(value), charset
    end
",""
Mail::ContentTypeField,element,"","",Mail::ContentTypeElement,"    def element
      @element ||=
        begin
          Mail::ContentTypeElement.new(value)
        rescue Mail::Field::ParseError
          attempt_to_clean
        end
    end
",""
Mail::ContentTypeField,attempt_to_clean,"","",Mail::ContentTypeElement,"    def attempt_to_clean
      # Sanitize the value, handle special cases
      Mail::ContentTypeElement.new(sanitize(value))
    rescue Mail::Field::ParseError
      # All else fails, just get the MIME media type
      Mail::ContentTypeElement.new(get_mime_type(value))
    end
",""
Mail::ContentTypeField,main_type,"","",String,"    def main_type
      @main_type ||= element.main_type
    end
",""
Mail::ContentTypeField,sub_type,"","",String,"    def sub_type
      @sub_type ||= element.sub_type
    end
",""
Mail::ContentTypeField,string,"","",String,"    def string
      ""#{main_type}/#{sub_type}""
    end
",""
Mail::ContentTypeField,default,"","",String,"    def default
      decoded
    end
",""
Mail::ContentTypeField,parameters,"","","(Hash<%bot, %bot> or Hash<String, String>)","    def parameters
      unless defined? @parameters
        @parameters = ParameterHash.new
        element.parameters.each { |p| @parameters.merge!(p) }
      end
      @parameters
    end
",""
Mail::ContentTypeField,value,"","",String,"    def value
      if @value.is_a? Array
        ""#{@main_type}/#{@sub_type}; #{stringify(parameters)}""
      else
        @value
      end
    end
",""
Mail::ContentTypeField,stringify,params,"params => Hash<String, String>
",String,"    def stringify(params)
      params.map { |k,v| ""#{k}=#{Encodings.param_encode(v)}"" }.join(""; "")
    end
",""
Mail::ContentTypeField,filename,"","",String,"    def filename
      @filename ||= parameters['filename'] || parameters['name']
    end
",""
Mail::ContentTypeField,encoded,"","",String,"    def encoded
      p = "";\r\n\s#{parameters.encoded}"" if parameters && parameters.length > 0
      ""#{name}: #{content_type}#{p}\r\n""
    end
",""
Mail::ContentTypeField,decoded,"","",String,"    def decoded
      p = ""; #{parameters.decoded}"" if parameters && parameters.length > 0
      ""#{content_type}#{p}""
    end
",""
Mail::ContentTypeField,method_missing,"name, args, block","name => Symbol
args => Array<RDL::Type::NominalType>
block => nil
",String,"    def method_missing(name, *args, &block)
      if name.to_s =~ /(\w+)=/
        self.parameters[$1] = args.first
        @value = ""#{content_type}; #{stringify(parameters)}""
      else
        super
      end
    end
",""
Mail::ContentTypeField,sanitize,val,"val => String
",String,"    def sanitize(val)
      # TODO: check if there are cases where whitespace is not a separator
      val = val.
        gsub(/\s*=\s*/,'='). # remove whitespaces around equal sign
        gsub(/[; ]+/, '; '). #use '; ' as a separator (or EOL)
        gsub(/;\s*$/,'') #remove trailing to keep examples below

      if val =~ /(boundary=(\S*))/i
        val = ""#{$`.downcase}boundary=#{$2}#{$'.downcase}""
      else
        val.downcase!
      end

      case
      when val.chomp =~ /^\s*([\w\-]+)\/([\w\-]+)\s*;\s?(ISO[\w\-]+)$/i
        # Microsoft helper:
        # Handles 'type/subtype;ISO-8559-1'
        ""#{$1}/#{$2}; charset=#{Utilities.quote_atom($3)}""
      when val.chomp =~ /^text;?$/i
        # Handles 'text;' and 'text'
        ""text/plain;""
      when val.chomp =~ /^(\w+);\s(.*)$/i
        # Handles 'text; <parameters>'
        ""text/plain; #{$2}""
      when val =~ /([\w\-]+\/[\w\-]+);\scharset=""charset=""(\w+)""""/i
        # Handles text/html; charset=""charset=""GB2312""""
        ""#{$1}; charset=#{Utilities.quote_atom($2)}""
      when val =~ /([\w\-]+\/[\w\-]+);\s+(.*)/i
        type = $1
        # Handles misquoted param values
        # e.g: application/octet-stream; name=archiveshelp1[1].htm
        # and: audio/x-midi;\r\n\sname=Part .exe
        params = $2.to_s.split(/\s+/)
        params = params.map { |i| i.to_s.chomp.strip }
        params = params.map { |i| i.split(/\s*\=\s*/, 2) }
        params = params.map { |i| ""#{i[0]}=#{Utilities.dquote(i[1].to_s.gsub(/;$/,""""))}"" }.join('; ')
        ""#{type}; #{params}""
      when val =~ /^\s*$/
        'text/plain'
      else
        val
      end
    end
","# Various special cases from random emails found that I am not going to change
# the parser for
"
Mail::ContentTypeField,get_mime_type,val,"val => String
",String,"    def get_mime_type(val)
      case val
      when /^([\w\-]+)\/([\w\-]+);.+$/i
        ""#{$1}/#{$2}""
      else
        'text/plain'
      end
    end
",""
Mail::CommonDateField,initialize,"value, charset","value => (String or Time)
charset => String
",String,"    def initialize(value = nil, charset = nil)
      super self.class.normalize_datetime(value), charset
    end
",""
Mail::CommonDateField,date_time,"","",DateTime,"    def date_time
      ::DateTime.parse(""#{element.date_string} #{element.time_string}"")
    rescue ArgumentError => e
      raise e unless e.message == 'invalid date'
    end
","# Returns a date time object of the parsed date
"
